Zeile;Time;Concentration;Mean 10s;TimeMean
24836;19.08.2019 23:01;532.19;#DIV/0!;00.01.1900 00:00:00
24837;19.08.2019 23:01;519.86;#DIV/0!;00.01.1900 00:00:00
24838;19.08.2019 23:01;547.6;#DIV/0!;00.01.1900 00:00:00
24839;19.08.2019 23:01;559.93;#DIV/0!;00.01.1900 00:00:00
24840;19.08.2019 23:01;532.19;#DIV/0!;00.01.1900 00:00:00
24841;19.08.2019 23:01;530.14;#DIV/0!;00.01.1900 00:00:00
24842;19.08.2019 23:01;539.38;#DIV/0!;00.01.1900 00:00:00
24843;19.08.2019 23:01;519.86;#DIV/0!;00.01.1900 00:00:00
24844;19.08.2019 23:01;543.49;#DIV/0!;00.01.1900 00:00:00
24845;19.08.2019 23:01;522.95;#DIV/0!;00.01.1900 00:00:00
24846;19.08.2019 23:01;505.48;#DIV/0!;00.01.1900 00:00:00
24847;19.08.2019 23:01;586.64;#DIV/0!;00.01.1900 00:00:00
24848;19.08.2019 23:01;558.9;#DIV/0!;00.01.1900 00:00:00
24849;19.08.2019 23:01;530.14;#DIV/0!;00.01.1900 00:00:00
24850;19.08.2019 23:01;519.86;#DIV/0!;00.01.1900 00:00:00
24851;19.08.2019 23:01;527.05;#DIV/0!;00.01.1900 00:00:00
24852;19.08.2019 23:01;530.14;#DIV/0!;00.01.1900 00:00:00
24853;19.08.2019 23:01;537.22;#DIV/0!;00.01.1900 00:00:00
24854;19.08.2019 23:01;511.49;#DIV/0!;00.01.1900 00:00:00
24855;19.08.2019 23:01;557.8;#DIV/0!;00.01.1900 00:00:00
24856;19.08.2019 23:01;517.67;#DIV/0!;00.01.1900 00:00:00
24857;19.08.2019 23:01;534.13;#DIV/0!;00.01.1900 00:00:00
24858;19.08.2019 23:01;540.31;#DIV/0!;00.01.1900 00:00:00
24859;19.08.2019 23:01;546.48;#DIV/0!;00.01.1900 00:00:00
24860;19.08.2019 23:01;546.58;#DIV/0!;00.01.1900 00:00:00
24861;19.08.2019 23:01;541.44;#DIV/0!;00.01.1900 00:00:00
24862;19.08.2019 23:01;520.89;#DIV/0!;00.01.1900 00:00:00
24863;19.08.2019 23:01;551.79;#DIV/0!;00.01.1900 00:00:00
24864;19.08.2019 23:01;559.93;#DIV/0!;00.01.1900 00:00:00
24865;19.08.2019 23:01;578.46;#DIV/0!;00.01.1900 00:00:00
24866;19.08.2019 23:01;575.38;#DIV/0!;00.01.1900 00:00:00
24867;19.08.2019 23:01;521.92;#DIV/0!;00.01.1900 00:00:00
24868;19.08.2019 23:02;523.97;#DIV/0!;00.01.1900 00:00:00
24869;19.08.2019 23:02;555.82;#DIV/0!;00.01.1900 00:00:00
24870;19.08.2019 23:02;530.14;#DIV/0!;00.01.1900 00:00:00
24871;19.08.2019 23:02;584.59;#DIV/0!;00.01.1900 00:00:00
24872;19.08.2019 23:02;516.78;#DIV/0!;00.01.1900 00:00:00
24873;19.08.2019 23:02;566.1;#DIV/0!;00.01.1900 00:00:00
24874;19.08.2019 23:02;540.41;#DIV/0!;00.01.1900 00:00:00
24875;19.08.2019 23:02;515.9;#DIV/0!;00.01.1900 00:00:00
24876;19.08.2019 23:02;512.82;#DIV/0!;00.01.1900 00:00:00
24877;19.08.2019 23:02;534.25;#DIV/0!;00.01.1900 00:00:00
24878;19.08.2019 23:02;506.51;#DIV/0!;00.01.1900 00:00:00
24879;19.08.2019 23:02;546.58;#DIV/0!;00.01.1900 00:00:00
24880;19.08.2019 23:02;532.19;#DIV/0!;00.01.1900 00:00:00
24881;19.08.2019 23:02;567.12;#DIV/0!;00.01.1900 00:00:00
24882;19.08.2019 23:02;520.89;#DIV/0!;00.01.1900 00:00:00
24883;19.08.2019 23:02;512.67;#DIV/0!;00.01.1900 00:00:00
24884;19.08.2019 23:02;539.28;#DIV/0!;00.01.1900 00:00:00
24885;19.08.2019 23:02;499.32;#DIV/0!;00.01.1900 00:00:00
24886;19.08.2019 23:02;538.36;#DIV/0!;00.01.1900 00:00:00
24887;19.08.2019 23:02;534.25;#DIV/0!;00.01.1900 00:00:00
24888;19.08.2019 23:02;530.14;#DIV/0!;00.01.1900 00:00:00
24889;19.08.2019 23:02;554.79;#DIV/0!;00.01.1900 00:00:00
24890;19.08.2019 23:02;538.36;#DIV/0!;00.01.1900 00:00:00
24891;19.08.2019 23:02;514.73;#DIV/0!;00.01.1900 00:00:00
24892;19.08.2019 23:02;555.82;#DIV/0!;00.01.1900 00:00:00
24893;19.08.2019 23:02;560.96;#DIV/0!;00.01.1900 00:00:00
24894;19.08.2019 23:02;533.22;#DIV/0!;00.01.1900 00:00:00
24895;19.08.2019 23:02;537.33;#DIV/0!;00.01.1900 00:00:00
24896;19.08.2019 23:02;553.69;#DIV/0!;00.01.1900 00:00:00
24897;19.08.2019 23:02;531.05;#DIV/0!;00.01.1900 00:00:00
24898;19.08.2019 23:02;527.05;#DIV/0!;00.01.1900 00:00:00
24899;19.08.2019 23:02;536.3;#DIV/0!;00.01.1900 00:00:00
24900;19.08.2019 23:02;530.14;#DIV/0!;00.01.1900 00:00:00
24901;19.08.2019 23:02;537.33;#DIV/0!;00.01.1900 00:00:00
24902;19.08.2019 23:02;557.88;#DIV/0!;00.01.1900 00:00:00
24903;19.08.2019 23:02;536.3;#DIV/0!;00.01.1900 00:00:00
24904;19.08.2019 23:02;520.89;#DIV/0!;00.01.1900 00:00:00
24905;19.08.2019 23:02;534.25;#DIV/0!;00.01.1900 00:00:00
24906;19.08.2019 23:02;556.85;#DIV/0!;00.01.1900 00:00:00
24907;19.08.2019 23:02;552.74;#DIV/0!;00.01.1900 00:00:00
24908;19.08.2019 23:02;518.84;#DIV/0!;00.01.1900 00:00:00
24909;19.08.2019 23:02;558.9;#DIV/0!;00.01.1900 00:00:00
24910;19.08.2019 23:02;550.68;#DIV/0!;00.01.1900 00:00:00
24911;19.08.2019 23:02;536.3;#DIV/0!;00.01.1900 00:00:00
24912;19.08.2019 23:02;537.33;#DIV/0!;00.01.1900 00:00:00
24913;19.08.2019 23:02;526.03;#DIV/0!;00.01.1900 00:00:00
24914;19.08.2019 23:02;547.6;#DIV/0!;00.01.1900 00:00:00
24915;19.08.2019 23:02;527.96;#DIV/0!;00.01.1900 00:00:00
24916;19.08.2019 23:02;551.71;#DIV/0!;00.01.1900 00:00:00
24917;19.08.2019 23:02;546.58;#DIV/0!;00.01.1900 00:00:00
24918;19.08.2019 23:02;533.22;#DIV/0!;00.01.1900 00:00:00
24919;19.08.2019 23:02;535.27;#DIV/0!;00.01.1900 00:00:00
24920;19.08.2019 23:02;557.88;#DIV/0!;00.01.1900 00:00:00
24921;19.08.2019 23:02;522.95;#DIV/0!;00.01.1900 00:00:00
24922;19.08.2019 23:02;576.41;#DIV/0!;00.01.1900 00:00:00
24923;19.08.2019 23:02;505.64;#DIV/0!;00.01.1900 00:00:00
24924;19.08.2019 23:02;536.41;#DIV/0!;00.01.1900 00:00:00
24925;19.08.2019 23:02;504.62;#DIV/0!;00.01.1900 00:00:00
24926;19.08.2019 23:02;521.03;#DIV/0!;00.01.1900 00:00:00
24927;19.08.2019 23:02;525;#DIV/0!;00.01.1900 00:00:00
24928;19.08.2019 23:03;535.27;#DIV/0!;00.01.1900 00:00:00
24929;19.08.2019 23:03;495.21;#DIV/0!;00.01.1900 00:00:00
24930;19.08.2019 23:03;521.78;#DIV/0!;00.01.1900 00:00:00
24931;19.08.2019 23:03;513.55;#DIV/0!;00.01.1900 00:00:00
24932;19.08.2019 23:03;513.55;#DIV/0!;00.01.1900 00:00:00
24933;19.08.2019 23:03;514.58;#DIV/0!;00.01.1900 00:00:00
24934;19.08.2019 23:03;501.2;#DIV/0!;00.01.1900 00:00:00
24935;19.08.2019 23:03;531.05;#DIV/0!;00.01.1900 00:00:00
24936;19.08.2019 23:03;538.36;#DIV/0!;00.01.1900 00:00:00
24937;19.08.2019 23:03;507.53;#DIV/0!;00.01.1900 00:00:00
24938;19.08.2019 23:03;520;#DIV/0!;00.01.1900 00:00:00
24939;19.08.2019 23:03;509.74;#DIV/0!;00.01.1900 00:00:00
24940;19.08.2019 23:03;532.31;#DIV/0!;00.01.1900 00:00:00
24941;19.08.2019 23:03;563.08;#DIV/0!;00.01.1900 00:00:00
24942;19.08.2019 23:03;557.95;#DIV/0!;00.01.1900 00:00:00
24943;19.08.2019 23:03;526.15;#DIV/0!;00.01.1900 00:00:00
24944;19.08.2019 23:03;526.15;#DIV/0!;00.01.1900 00:00:00
24945;19.08.2019 23:03;526.15;#DIV/0!;00.01.1900 00:00:00
24946;19.08.2019 23:03;520.89;#DIV/0!;00.01.1900 00:00:00
24947;19.08.2019 23:03;543.49;#DIV/0!;00.01.1900 00:00:00
24948;19.08.2019 23:03;537.33;#DIV/0!;00.01.1900 00:00:00
24949;19.08.2019 23:03;532.19;#DIV/0!;00.01.1900 00:00:00
24950;19.08.2019 23:03;519.86;#DIV/0!;00.01.1900 00:00:00
24951;19.08.2019 23:03;502.4;#DIV/0!;00.01.1900 00:00:00
24952;19.08.2019 23:03;523.97;#DIV/0!;00.01.1900 00:00:00
24953;19.08.2019 23:03;558.9;#DIV/0!;00.01.1900 00:00:00
24954;19.08.2019 23:03;557.88;#DIV/0!;00.01.1900 00:00:00
24955;19.08.2019 23:03;532.08;#DIV/0!;00.01.1900 00:00:00
24956;19.08.2019 23:03;533.1;#DIV/0!;00.01.1900 00:00:00
24957;19.08.2019 23:03;523.84;#DIV/0!;00.01.1900 00:00:00
24958;19.08.2019 23:03;539.28;#DIV/0!;00.01.1900 00:00:00
24959;19.08.2019 23:03;542.37;#DIV/0!;00.01.1900 00:00:00
24960;19.08.2019 23:03;527.96;#DIV/0!;00.01.1900 00:00:00
24961;19.08.2019 23:03;530.02;#DIV/0!;00.01.1900 00:00:00
24962;19.08.2019 23:03;540.41;#DIV/0!;00.01.1900 00:00:00
24963;19.08.2019 23:03;549.66;#DIV/0!;00.01.1900 00:00:00
24964;19.08.2019 23:03;519.86;#DIV/0!;00.01.1900 00:00:00
24965;19.08.2019 23:03;539.49;#DIV/0!;00.01.1900 00:00:00
24966;19.08.2019 23:03;525.13;#DIV/0!;00.01.1900 00:00:00
24967;19.08.2019 23:03;555.9;#DIV/0!;00.01.1900 00:00:00
24968;19.08.2019 23:03;480;#DIV/0!;00.01.1900 00:00:00
24969;19.08.2019 23:03;513.85;#DIV/0!;00.01.1900 00:00:00
24970;19.08.2019 23:03;511.79;#DIV/0!;00.01.1900 00:00:00
24971;19.08.2019 23:03;554.79;#DIV/0!;00.01.1900 00:00:00
24972;19.08.2019 23:03;558.9;#DIV/0!;00.01.1900 00:00:00
24973;19.08.2019 23:03;511.64;#DIV/0!;00.01.1900 00:00:00
24974;19.08.2019 23:03;550.68;#DIV/0!;00.01.1900 00:00:00
24975;19.08.2019 23:03;518.84;#DIV/0!;00.01.1900 00:00:00
24976;19.08.2019 23:03;509.59;#DIV/0!;00.01.1900 00:00:00
24977;19.08.2019 23:03;530.02;#DIV/0!;00.01.1900 00:00:00
24978;19.08.2019 23:03;516.78;#DIV/0!;00.01.1900 00:00:00
24979;19.08.2019 23:03;538.36;#DIV/0!;00.01.1900 00:00:00
24980;19.08.2019 23:03;532.19;#DIV/0!;00.01.1900 00:00:00
24981;19.08.2019 23:03;552.74;#DIV/0!;00.01.1900 00:00:00
24982;19.08.2019 23:03;538.36;#DIV/0!;00.01.1900 00:00:00
24983;19.08.2019 23:03;534.36;#DIV/0!;00.01.1900 00:00:00
24984;19.08.2019 23:03;531.28;#DIV/0!;00.01.1900 00:00:00
24985;19.08.2019 23:03;540.51;#DIV/0!;00.01.1900 00:00:00
24986;19.08.2019 23:03;530.26;#DIV/0!;00.01.1900 00:00:00
24987;19.08.2019 23:03;482.05;#DIV/0!;00.01.1900 00:00:00
24988;19.08.2019 23:04;509.74;#DIV/0!;00.01.1900 00:00:00
24989;19.08.2019 23:04;519.86;#DIV/0!;00.01.1900 00:00:00
24990;19.08.2019 23:04;491.1;#DIV/0!;00.01.1900 00:00:00
24991;19.08.2019 23:04;528.08;#DIV/0!;00.01.1900 00:00:00
24992;19.08.2019 23:04;541.44;#DIV/0!;00.01.1900 00:00:00
24993;19.08.2019 23:04;531.16;#DIV/0!;00.01.1900 00:00:00
24994;19.08.2019 23:04;534.25;#DIV/0!;00.01.1900 00:00:00
24995;19.08.2019 23:04;509.43;#DIV/0!;00.01.1900 00:00:00
24996;19.08.2019 23:04;534.13;#DIV/0!;00.01.1900 00:00:00
24997;19.08.2019 23:04;545.45;#DIV/0!;00.01.1900 00:00:00
24998;19.08.2019 23:04;528.99;#DIV/0!;00.01.1900 00:00:00
24999;19.08.2019 23:04;491.94;#DIV/0!;00.01.1900 00:00:00
25000;19.08.2019 23:04;520.89;#DIV/0!;00.01.1900 00:00:00
25001;19.08.2019 23:04;501.37;#DIV/0!;00.01.1900 00:00:00
25002;19.08.2019 23:04;547.6;#DIV/0!;00.01.1900 00:00:00
25003;19.08.2019 23:04;531.16;#DIV/0!;00.01.1900 00:00:00
25004;19.08.2019 23:04;535.27;#DIV/0!;00.01.1900 00:00:00
25005;19.08.2019 23:04;549.74;#DIV/0!;00.01.1900 00:00:00
25006;19.08.2019 23:04;543.59;#DIV/0!;00.01.1900 00:00:00
25007;19.08.2019 23:04;571.23;#DIV/0!;00.01.1900 00:00:00
25008;19.08.2019 23:04;525;#DIV/0!;00.01.1900 00:00:00
25009;19.08.2019 23:04;556.85;#DIV/0!;00.01.1900 00:00:00
25010;19.08.2019 23:04;550.68;#DIV/0!;00.01.1900 00:00:00
25011;19.08.2019 23:04;557.88;#DIV/0!;00.01.1900 00:00:00
25012;19.08.2019 23:04;577.44;#DIV/0!;00.01.1900 00:00:00
25013;19.08.2019 23:04;538.46;#DIV/0!;00.01.1900 00:00:00
25014;19.08.2019 23:04;486.15;#DIV/0!;00.01.1900 00:00:00
25015;19.08.2019 23:04;520;#DIV/0!;00.01.1900 00:00:00
25016;19.08.2019 23:04;516.92;#DIV/0!;00.01.1900 00:00:00
25017;19.08.2019 23:04;561.99;#DIV/0!;00.01.1900 00:00:00
25018;19.08.2019 23:04;516.78;#DIV/0!;00.01.1900 00:00:00
25019;19.08.2019 23:04;513.55;#DIV/0!;00.01.1900 00:00:00
25020;19.08.2019 23:04;557.88;#DIV/0!;00.01.1900 00:00:00
25021;19.08.2019 23:04;522.81;#DIV/0!;00.01.1900 00:00:00
25022;19.08.2019 23:04;522.81;#DIV/0!;00.01.1900 00:00:00
25023;19.08.2019 23:04;500.17;#DIV/0!;00.01.1900 00:00:00
25024;19.08.2019 23:04;525.9;#DIV/0!;00.01.1900 00:00:00
25025;19.08.2019 23:04;510.46;#DIV/0!;00.01.1900 00:00:00
25026;19.08.2019 23:04;512.52;#DIV/0!;00.01.1900 00:00:00
25027;19.08.2019 23:04;535.16;#DIV/0!;00.01.1900 00:00:00
25028;19.08.2019 23:04;557.8;#DIV/0!;00.01.1900 00:00:00
25029;19.08.2019 23:04;526.03;#DIV/0!;00.01.1900 00:00:00
25030;19.08.2019 23:04;510.62;#DIV/0!;00.01.1900 00:00:00
25031;19.08.2019 23:04;541.44;#DIV/0!;00.01.1900 00:00:00
25032;19.08.2019 23:04;550.77;#DIV/0!;00.01.1900 00:00:00
25033;19.08.2019 23:04;542.56;#DIV/0!;00.01.1900 00:00:00
25034;19.08.2019 23:04;529.23;#DIV/0!;00.01.1900 00:00:00
25035;19.08.2019 23:04;573.33;#DIV/0!;00.01.1900 00:00:00
25036;19.08.2019 23:04;550.77;#DIV/0!;00.01.1900 00:00:00
25037;19.08.2019 23:04;495.38;#DIV/0!;00.01.1900 00:00:00
25038;19.08.2019 23:04;499.49;#DIV/0!;00.01.1900 00:00:00
25039;19.08.2019 23:04;520.89;#DIV/0!;00.01.1900 00:00:00
25040;19.08.2019 23:04;535.27;#DIV/0!;00.01.1900 00:00:00
25041;19.08.2019 23:04;528.08;#DIV/0!;00.01.1900 00:00:00
25042;19.08.2019 23:04;537.44;#DIV/0!;00.01.1900 00:00:00
25043;19.08.2019 23:04;505.48;#DIV/0!;00.01.1900 00:00:00
25044;19.08.2019 23:04;549.66;#DIV/0!;00.01.1900 00:00:00
25045;19.08.2019 23:04;521.92;#DIV/0!;00.01.1900 00:00:00
25046;19.08.2019 23:04;532.19;#DIV/0!;00.01.1900 00:00:00
25047;19.08.2019 23:04;548.54;#DIV/0!;00.01.1900 00:00:00
25048;19.08.2019 23:05;554.72;#DIV/0!;00.01.1900 00:00:00
25049;19.08.2019 23:05;514.58;#DIV/0!;00.01.1900 00:00:00
25050;19.08.2019 23:05;528.99;#DIV/0!;00.01.1900 00:00:00
25051;19.08.2019 23:05;521.78;#DIV/0!;00.01.1900 00:00:00
25052;19.08.2019 23:05;504.29;#DIV/0!;00.01.1900 00:00:00
25053;19.08.2019 23:05;547.51;#DIV/0!;00.01.1900 00:00:00
25054;19.08.2019 23:05;573.24;#DIV/0!;00.01.1900 00:00:00
25055;19.08.2019 23:05;486.79;#DIV/0!;00.01.1900 00:00:00
25056;19.08.2019 23:05;539.28;#DIV/0!;00.01.1900 00:00:00
25057;19.08.2019 23:05;565.01;#DIV/0!;00.01.1900 00:00:00
25058;19.08.2019 23:05;538.25;#DIV/0!;00.01.1900 00:00:00
25059;19.08.2019 23:05;533.1;#DIV/0!;00.01.1900 00:00:00
25060;19.08.2019 23:05;567.07;#DIV/0!;00.01.1900 00:00:00
25061;19.08.2019 23:05;531.16;#DIV/0!;00.01.1900 00:00:00
25062;19.08.2019 23:05;506.51;#DIV/0!;00.01.1900 00:00:00
25063;19.08.2019 23:05;519.86;#DIV/0!;00.01.1900 00:00:00
25064;19.08.2019 23:05;536.41;#DIV/0!;00.01.1900 00:00:00
25065;19.08.2019 23:05;554.87;#DIV/0!;00.01.1900 00:00:00
25066;19.08.2019 23:05;513.85;#DIV/0!;00.01.1900 00:00:00
25067;19.08.2019 23:05;540.51;#DIV/0!;00.01.1900 00:00:00
25068;19.08.2019 23:05;507.69;#DIV/0!;00.01.1900 00:00:00
25069;19.08.2019 23:05;510.77;#DIV/0!;00.01.1900 00:00:00
25070;19.08.2019 23:05;541.54;#DIV/0!;00.01.1900 00:00:00
25071;19.08.2019 23:05;518.97;#DIV/0!;00.01.1900 00:00:00
25072;19.08.2019 23:05;531.28;#DIV/0!;00.01.1900 00:00:00
25073;19.08.2019 23:05;571.28;#DIV/0!;00.01.1900 00:00:00
25074;19.08.2019 23:05;521.03;#DIV/0!;00.01.1900 00:00:00
25075;19.08.2019 23:05;547.69;#DIV/0!;00.01.1900 00:00:00
25076;19.08.2019 23:05;509.74;#DIV/0!;00.01.1900 00:00:00
25077;19.08.2019 23:05;517.81;#DIV/0!;00.01.1900 00:00:00
25078;19.08.2019 23:05;538.36;#DIV/0!;00.01.1900 00:00:00
25079;19.08.2019 23:05;525;#DIV/0!;00.01.1900 00:00:00
25080;19.08.2019 23:05;574.32;#DIV/0!;00.01.1900 00:00:00
25081;19.08.2019 23:05;505.48;#DIV/0!;00.01.1900 00:00:00
25082;19.08.2019 23:05;564.04;#DIV/0!;00.01.1900 00:00:00
25083;19.08.2019 23:05;538.36;#DIV/0!;00.01.1900 00:00:00
25084;19.08.2019 23:05;546.58;#DIV/0!;00.01.1900 00:00:00
25085;19.08.2019 23:05;538.36;#DIV/0!;00.01.1900 00:00:00
25086;19.08.2019 23:05;524.87;#DIV/0!;00.01.1900 00:00:00
25087;19.08.2019 23:05;527.96;#DIV/0!;00.01.1900 00:00:00
25088;19.08.2019 23:05;522.81;#DIV/0!;00.01.1900 00:00:00
25089;19.08.2019 23:05;553.69;#DIV/0!;00.01.1900 00:00:00
25090;19.08.2019 23:05;492.97;#DIV/0!;00.01.1900 00:00:00
25091;19.08.2019 23:05;516.64;#DIV/0!;00.01.1900 00:00:00
25092;19.08.2019 23:05;553.69;#DIV/0!;00.01.1900 00:00:00
25093;19.08.2019 23:05;558.83;#DIV/0!;00.01.1900 00:00:00
25094;19.08.2019 23:05;507.38;#DIV/0!;00.01.1900 00:00:00
25095;19.08.2019 23:05;535.16;#DIV/0!;00.01.1900 00:00:00
25096;19.08.2019 23:05;543.4;#DIV/0!;00.01.1900 00:00:00
25097;19.08.2019 23:05;542.37;#DIV/0!;00.01.1900 00:00:00
25098;19.08.2019 23:05;532.08;#DIV/0!;00.01.1900 00:00:00
25099;19.08.2019 23:05;546.48;#DIV/0!;00.01.1900 00:00:00
25100;19.08.2019 23:05;548.63;#DIV/0!;00.01.1900 00:00:00
25101;19.08.2019 23:05;498.29;#DIV/0!;00.01.1900 00:00:00
25102;19.08.2019 23:05;563.01;#DIV/0!;00.01.1900 00:00:00
25103;19.08.2019 23:05;533.22;#DIV/0!;00.01.1900 00:00:00
25104;19.08.2019 23:05;521.92;#DIV/0!;00.01.1900 00:00:00
25105;19.08.2019 23:05;504.45;#DIV/0!;00.01.1900 00:00:00
25106;19.08.2019 23:05;574.32;#DIV/0!;00.01.1900 00:00:00
25107;19.08.2019 23:05;523.08;#DIV/0!;00.01.1900 00:00:00
25108;19.08.2019 23:06;548.72;#DIV/0!;00.01.1900 00:00:00
25109;19.08.2019 23:06;505.64;#DIV/0!;00.01.1900 00:00:00
25110;19.08.2019 23:06;540.51;#DIV/0!;00.01.1900 00:00:00
25111;19.08.2019 23:06;560;#DIV/0!;00.01.1900 00:00:00
25112;19.08.2019 23:06;495.38;#DIV/0!;00.01.1900 00:00:00
25113;19.08.2019 23:06;525.13;#DIV/0!;00.01.1900 00:00:00
25114;19.08.2019 23:06;522.95;#DIV/0!;00.01.1900 00:00:00
25115;19.08.2019 23:06;534.25;#DIV/0!;00.01.1900 00:00:00
25116;19.08.2019 23:06;538.36;#DIV/0!;00.01.1900 00:00:00
25117;19.08.2019 23:06;523.97;#DIV/0!;00.01.1900 00:00:00
25118;19.08.2019 23:06;513.7;#DIV/0!;00.01.1900 00:00:00
25119;19.08.2019 23:06;537.33;#DIV/0!;00.01.1900 00:00:00
25120;19.08.2019 23:06;520.89;#DIV/0!;00.01.1900 00:00:00
25121;19.08.2019 23:06;503.42;#DIV/0!;00.01.1900 00:00:00
25122;19.08.2019 23:06;532.19;#DIV/0!;00.01.1900 00:00:00
25123;19.08.2019 23:06;560.96;#DIV/0!;00.01.1900 00:00:00
25124;19.08.2019 23:06;528.08;#DIV/0!;00.01.1900 00:00:00
25125;19.08.2019 23:06;512.82;#DIV/0!;00.01.1900 00:00:00
25126;19.08.2019 23:06;500.34;#DIV/0!;00.01.1900 00:00:00
25127;19.08.2019 23:06;538.36;#DIV/0!;00.01.1900 00:00:00
25128;19.08.2019 23:06;539.49;#DIV/0!;00.01.1900 00:00:00
25129;19.08.2019 23:06;537.44;#DIV/0!;00.01.1900 00:00:00
25130;19.08.2019 23:06;539.49;#DIV/0!;00.01.1900 00:00:00
25131;19.08.2019 23:06;548.63;#DIV/0!;00.01.1900 00:00:00
25132;19.08.2019 23:06;524.1;#DIV/0!;00.01.1900 00:00:00
25133;19.08.2019 23:06;561.99;#DIV/0!;00.01.1900 00:00:00
25134;19.08.2019 23:06;539.38;#DIV/0!;00.01.1900 00:00:00
25135;19.08.2019 23:06;548.63;#DIV/0!;00.01.1900 00:00:00
25136;19.08.2019 23:06;539.38;#DIV/0!;00.01.1900 00:00:00
25137;19.08.2019 23:06;544.43;#DIV/0!;00.01.1900 00:00:00
25138;19.08.2019 23:06;593.83;#DIV/0!;00.01.1900 00:00:00
25139;19.08.2019 23:06;536.19;#DIV/0!;00.01.1900 00:00:00
25140;19.08.2019 23:06;516.64;#DIV/0!;00.01.1900 00:00:00
25141;19.08.2019 23:06;509.43;#DIV/0!;00.01.1900 00:00:00
25142;19.08.2019 23:06;503.26;#DIV/0!;00.01.1900 00:00:00
25143;19.08.2019 23:06;509.43;#DIV/0!;00.01.1900 00:00:00
25144;19.08.2019 23:06;578.39;#DIV/0!;00.01.1900 00:00:00
25145;19.08.2019 23:06;538.25;#DIV/0!;00.01.1900 00:00:00
25146;19.08.2019 23:06;551.63;#DIV/0!;00.01.1900 00:00:00
25147;19.08.2019 23:06;529.11;#DIV/0!;00.01.1900 00:00:00
25148;19.08.2019 23:06;538.36;#DIV/0!;00.01.1900 00:00:00
25149;19.08.2019 23:06;602.05;#DIV/0!;00.01.1900 00:00:00
25150;19.08.2019 23:06;544.52;#DIV/0!;00.01.1900 00:00:00
25151;19.08.2019 23:06;532.19;#DIV/0!;00.01.1900 00:00:00
25152;19.08.2019 23:06;526.03;#DIV/0!;00.01.1900 00:00:00
25153;19.08.2019 23:06;552.82;#DIV/0!;00.01.1900 00:00:00
25154;19.08.2019 23:06;533.33;#DIV/0!;00.01.1900 00:00:00
25155;19.08.2019 23:06;524.1;#DIV/0!;00.01.1900 00:00:00
25156;19.08.2019 23:06;550.68;#DIV/0!;00.01.1900 00:00:00
25157;19.08.2019 23:06;535.27;#DIV/0!;00.01.1900 00:00:00
25158;19.08.2019 23:06;502.4;#DIV/0!;00.01.1900 00:00:00
25159;19.08.2019 23:06;504.45;#DIV/0!;00.01.1900 00:00:00
25160;19.08.2019 23:06;549.57;#DIV/0!;00.01.1900 00:00:00
25161;19.08.2019 23:06;525.9;#DIV/0!;00.01.1900 00:00:00
25162;19.08.2019 23:06;604.12;#DIV/0!;00.01.1900 00:00:00
25163;19.08.2019 23:06;547.51;#DIV/0!;00.01.1900 00:00:00
25164;19.08.2019 23:06;555.75;#DIV/0!;00.01.1900 00:00:00
25165;19.08.2019 23:06;523.84;#DIV/0!;00.01.1900 00:00:00
25166;19.08.2019 23:06;529.11;#DIV/0!;00.01.1900 00:00:00
25167;19.08.2019 23:06;523.97;#DIV/0!;00.01.1900 00:00:00
25168;19.08.2019 23:07;529.11;#DIV/0!;00.01.1900 00:00:00
25169;19.08.2019 23:07;543.49;#DIV/0!;00.01.1900 00:00:00
25170;19.08.2019 23:07;530.14;#DIV/0!;00.01.1900 00:00:00
25171;19.08.2019 23:07;526.03;#DIV/0!;00.01.1900 00:00:00
25172;19.08.2019 23:07;512.82;#DIV/0!;00.01.1900 00:00:00
25173;19.08.2019 23:07;550.68;#DIV/0!;00.01.1900 00:00:00
25174;19.08.2019 23:07;493.15;#DIV/0!;00.01.1900 00:00:00
25175;19.08.2019 23:07;547.69;#DIV/0!;00.01.1900 00:00:00
25176;19.08.2019 23:07;522.95;#DIV/0!;00.01.1900 00:00:00
25177;19.08.2019 23:07;543.49;#DIV/0!;00.01.1900 00:00:00
25178;19.08.2019 23:07;546.58;#DIV/0!;00.01.1900 00:00:00
25179;19.08.2019 23:07;509.59;#DIV/0!;00.01.1900 00:00:00
25180;19.08.2019 23:07;525.9;#DIV/0!;00.01.1900 00:00:00
25181;19.08.2019 23:07;520.75;#DIV/0!;00.01.1900 00:00:00
25182;19.08.2019 23:07;555.75;#DIV/0!;00.01.1900 00:00:00
25183;19.08.2019 23:07;540.31;#DIV/0!;00.01.1900 00:00:00
25184;19.08.2019 23:07;556.85;#DIV/0!;00.01.1900 00:00:00
25185;19.08.2019 23:07;518.84;#DIV/0!;00.01.1900 00:00:00
25186;19.08.2019 23:07;526.03;#DIV/0!;00.01.1900 00:00:00
25187;19.08.2019 23:07;515.75;#DIV/0!;00.01.1900 00:00:00
25188;19.08.2019 23:07;500.34;#DIV/0!;00.01.1900 00:00:00
25189;19.08.2019 23:07;523.97;#DIV/0!;00.01.1900 00:00:00
25190;19.08.2019 23:07;539.28;#DIV/0!;00.01.1900 00:00:00
25191;19.08.2019 23:07;532.08;#DIV/0!;00.01.1900 00:00:00
25192;19.08.2019 23:07;551.63;#DIV/0!;00.01.1900 00:00:00
25193;19.08.2019 23:07;534.13;#DIV/0!;00.01.1900 00:00:00
