Counts[][0],Counts[][1],Counts[][2],Counts[][3],Counts[][4],Counts[][5],Counts[][6],Counts[][7],Counts[][8],Counts[][9],Counts[][10],Counts[][11],Counts[][12],Counts[][13],Counts[][14],Counts[][15],Counts[][16],Counts[][17],Counts[][18],Counts[][19],Counts[][20],Counts[][21],Counts[][22],Counts[][23],Counts[][24],Counts[][25],Counts[][26],Counts[][27],Counts[][28],Counts[][29],Counts[][30],Counts[][31],Counts[][32],Counts[][33],Counts[][34],Counts[][35],Counts[][36],Counts[][37],Counts[][38],Counts[][39],Counts[][40],Counts[][41],Counts[][42],Counts[][43],Counts[][44],Counts[][45],Counts[][46],Counts[][47],Counts[][48],Counts[][49],Counts[][50],Counts[][51],Counts[][52],Counts[][53],Counts[][54],Counts[][55],Counts[][56],Counts[][57],Counts[][58],Counts[][59],Counts[][60],Counts[][61],Counts[][62],Counts[][63],Counts[][64],Counts[][65],Counts[][66],Counts[][67],Counts[][68],Counts[][69],Counts[][70],Counts[][71],Counts[][72],Counts[][73],Counts[][74],Counts[][75],Counts[][76],Counts[][77],Counts[][78],Counts[][79],Counts[][80],Counts[][81],Counts[][82],Counts[][83],Counts[][84],Counts[][85],Counts[][86],Counts[][87],Counts[][88],Counts[][89],Counts[][90],Counts[][91],Counts[][92],Counts[][93],Counts[][94],Counts[][95],Counts[][96],Counts[][97],Counts[][98],Counts[][99],Counts[][100],Counts[][101],Counts[][102],Counts[][103],Counts[][104],Counts[][105],Counts[][106],Counts[][107],Counts[][108]
3423.59,3470.61,3786.94,2385.22,2139.06,2177.09,2013.59,2153.46,2674.77,2716.55,2240.32,1873.45,2355.64,2264.38,2169.59,2054.53,1933.43,1574.02,1345.2,1819.41,2175.39,1918.04,1704.86,1080.89,1821.41,1502.31,1314.41,847.208,1000.99,959.406,945.415,734.731,897.193,459.547,926.307,876.931,553.484,599.641,867.891,728.893,498.628,380.685,397.33,385.609,778.574,185.174,359.118,262.804,416.434,237.29,666.264,293.728,271.21,230.785,129.434,298.838,327.816,96.9079,265.949,172.707,203.098,9.4777,74.1651,137.264,279.79,249.932,63.2381,111.391,148.087,113.994,55.4795,83.1168,218.044,326.478,-5.45203,152.491,20.6758,85.5866,47.259,36.3029,-10.0068,32.1859,32.7054,148.943,38.6532,24.2018,0,35.179,-70.2421,35.4907,0,0,38.2687,0,0,0,0,0,0,43.1462,0,0,0,139.337,0,0,0,0,0
1679.13,1448.27,1230.91,1791.95,2248.66,1329.66,1369.45,1063.99,1650.35,925.535,1056.62,798.514,651.684,1086.57,979.486,932.338,949.094,597.187,813.801,573.374,1050.03,659.943,466.698,774.505,450.222,892.257,818.894,231.935,707.641,501.846,184.05,296.904,460.274,465.939,351.589,334.37,327.462,415.318,400.721,272.642,229.683,190.909,335.726,353.5,321.672,152.131,165.564,272.725,134.301,289.382,155.609,344.745,130.664,134.967,166.53,360.113,98.5255,33.9603,119.898,329.637,150.203,142.519,35.6419,124.728,254.767,153.479,229.181,158.994,309.343,304.097,43.0169,101.188,29.3939,260.639,33.7633,22.5129,143.48,30.7225,62.0198,31.536,0,0,32.7054,33.0294,33.6236,0,0,70.3581,0,36.2114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3390.92,2039.94,2107.35,2205.41,1469.02,1639.97,2221.53,2481.95,2266.33,2214.42,3127.34,2754.16,2757.67,1925.04,2610.79,2604.75,1695.79,2895.8,2776.07,2527.98,2279.63,2315.6,1847.5,1832.88,2019.5,1195.05,1323.13,1369.14,650.341,963.283,838.182,717.449,638.638,1007.07,649.105,628.725,775.768,843.257,686.25,1238.69,867.71,470.394,777.902,626.877,587.292,1129.25,763.322,753.615,1104.85,553.268,517.348,907.43,713.092,671.865,405.173,628.208,253.471,452.032,191.169,199.627,605.058,657.632,480.85,460.072,186.885,391.041,537.456,396.44,409.465,107.329,347.893,363.362,86.6477,86.411,240.94,81.5049,147.677,122.168,42.1936,-69.5335,41.6858,28.5122,-16.1393,198.177,100.871,88.2256,-7.68975,35.179,35.7823,134.423,10.6092,75.084,92.714,138.638,39.5071,0,40.8422,0,0,0,44.0845,0,0,0,0,0,0,0,0
4110.55,3365.19,2795.36,1867.38,2122.61,2546.31,1818.94,1253.72,1884.61,2261.13,1668.25,2766.74,1993.42,2080.45,1933.04,1519.09,2006.05,1480.97,1479.32,836.809,1458.44,909.435,950.375,686.023,827.442,388.986,595.887,1310.66,572.769,651.796,457.481,575.027,292.447,435.194,205.097,425.467,361.378,544.984,492.209,309.532,449.426,437.544,341.929,198.077,448.461,219.872,228.02,302.513,353.948,95.8551,264.158,310.07,91.4711,323.014,107.486,111.008,139.559,220.278,272.919,88.5394,469.031,233.074,182.116,95.3936,179.151,195.153,293.319,240.796,223.566,183.229,103.906,-1.46973,52.4284,35.7065,119.256,30.1674,60.8393,0,0,63.072,37.8975,26.1333,0,33.0294,0,0,68.9455,0.238108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1439.25,847.151,990.502,1237.06,1006.51,716.925,1194.81,1125.84,604.601,1016.12,537.062,880.825,333.949,622.148,662.992,276.03,544.77,350.536,511.119,689.047,374.472,385.072,212.687,265.203,713.274,275.743,471.8,457.655,161.066,81.5765,156.193,108.095,136.892,29.0762,167.569,413.862,217.719,344.219,126.752,0.882051,44.3035,97.6577,220.546,109.369,127.693,186.289,187.843,102.717,29.4064,279.909,216.063,107.338,301.291,118.085,157.829,154.916,-5.68663,107.429,48.0352,147.372,36.1944,87.0819,133.859,45.0605,39.9893,214.708,-22.2955,141.156,80.1253,-0.0181093,116.297,8.49664,56.9422,58.9977,0,6.86978,41.1519,0,62.0198,63.072,-1.71125,62.9436,26.8441,71.9782,33.6236,0,0,0,0,-72.2626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.493,0,0,0,0
239.875,483.92,670.325,417.511,349.077,501.728,194.654,396.591,238.243,348.831,538.855,348.551,267.619,297.254,168.937,337.768,-2.49481,394.109,163.772,160.475,154.219,199.176,144.62,230.659,133.722,270.655,108.937,233.448,82.2273,-14.1746,69.5912,67.5045,69.8658,218.524,132.557,52.0005,17.3728,10.1069,65.1413,223.052,140.934,157.888,84.2387,64.8336,109.448,230.261,133.783,215.154,52.7674,31.0597,193.601,106.272,54.2948,91.746,-63.104,151.688,121.011,16.0845,105.004,45.2556,45.4266,31.1141,94.9096,-1.48286,152.374,212.751,163.606,112.572,12.6975,200.082,61.119,119.625,86.277,146.456,33.1027,5.53145,40.6256,-6.58088,31.0099,63.072,0,0,-6.18265,-14.1754,-11.4659,58.3903,103.769,70.3581,107.347,72.4228,0,0,0,0,0,0,0,41.6657,0,43.1462,0,0,0,0,0,0,0,0,0
719.626,603.446,1090.11,235.705,391.737,92.3041,523.448,415.82,555.901,227.714,582.203,217.848,258.086,385.576,561.791,362.073,233.706,165.698,163.558,207.53,252.741,95.7946,291.947,364.271,174.532,36.2448,85.1034,253.661,89.8375,231.145,249.735,142.725,65.4897,467.599,258.785,198.818,50.1078,98.2671,153.781,17.5346,21.5729,-16.3028,124.004,291.557,83.2228,100.5,16.023,155.045,168.706,110.28,133.875,38.6968,164.05,65.8606,83.2042,49.4456,144.972,247.004,87.5674,178.817,6.19652,37.3182,147.42,25.0435,50.9565,77.9522,99.1074,79.63,5.85725,93.4515,190.712,34.2903,85.9434,88.4966,118.112,89.0518,182.518,-9.71322,57.7787,10.5878,151.984,96.5576,26.8441,172.309,54.8396,-3.60371,0,0,0,0,0,29.7712,-3.73731,-16.7585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54.3611
239.875,121.853,222.722,208.756,293.803,0,0,251.577,77.4228,303.619,509.427,78.1143,252.781,567.808,43.1503,217.603,350.297,166.644,163.993,106.835,155.214,50.8058,43.0333,40.9036,178.484,212.09,124.454,203.382,75.1488,-5.1014,35.093,-14.8145,165.578,170.519,183.057,309.218,132.712,235.047,150.639,80.5555,49.323,145.545,339.799,208.311,153.336,26.869,93.8868,61.2323,78.2999,179.052,208.322,46.2577,164.464,33.5929,101.075,234.265,173.893,102.037,119.434,15.284,130.828,205.737,267.301,3.51118,258.857,104.052,127.54,-24.987,121.12,85.9757,28.9885,102.658,-3.57595,32.8371,0,120.67,0,30.7225,62.0198,126.144,127.596,0,0,0,33.6236,0,69.1796,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239.875,241.378,447.602,104.378,195.869,404.615,402.75,83.1639,79.4144,227.714,0,67.3784,198.793,125.331,60.3257,305.29,230.83,166.978,546.664,156.607,305.021,297.522,267.04,359.308,125.472,-10.6456,94.644,189.916,289.993,121.414,248.413,134.369,-8.11328,68.7651,317.867,210.98,304.852,89.7394,65.5735,32.2503,-3.90013,182.782,78.7113,150.141,85.4606,40.1534,79.742,200.326,16.2471,33.8208,-14.7056,65.7419,50.902,189.238,-26.1069,77.0644,123.043,33.3994,-25.2348,-8.43495,67.0844,198.331,18.0312,68.2276,29.843,51.5558,102.879,97.5754,-8.81239,116.333,14.694,-5.40182,35.9684,133.499,10.6249,58.8844,30.4197,94.6017,11.3114,219.213,0.400097,32.1859,26.8441,-1.77775,23.2295,58.3533,0,0,0,0,0,-7.97281,-29.6928,-16.7585,0,0,0,0,0,0,0,0,0,0,0,0,0,49.8685,54.3611
32.6666,104.254,111.901,0,97.9343,276.912,174.483,83.1639,0,0,145.551,278.1,335.345,256.738,123.805,115.958,57.5839,54.4226,273.589,155.422,100.351,241.158,103.594,282.803,85.09,309.307,34.4899,123.714,198.363,115.732,124.206,106.711,36.7434,112.478,176.118,189.913,187.105,95.046,192.43,132.653,-2.36853,93.1299,20.4503,11.1032,54.7216,61.7936,88.7562,68.1232,91.8999,29.0541,36.595,34.4064,25.0273,106.304,134.835,262.207,130.787,-15.9997,115.167,108.86,123.762,187.647,110.419,20.7498,-25.7681,138.984,91.8708,40.8299,193.97,-2.50528,-23.7415,22.8763,52.7055,13.1582,29.8339,60.3349,176.675,5.90104,-8.48952,22.1048,-18.802,32.1859,178.648,17.758,0,0,34.5898,0,0,0,0,0,38.2687,0,39.5071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2638.63,4710.37,3660.59,4903.76,4612.64,4034.8,6094.09,6225.94,8131.68,8965.77,11518.3,12029.4,14665.5,17302.2,20994.2,20418.3,23741.8,27868.4,26561.8,34321.5,33878.5,35790.7,37277.1,39000.4,36353,35785.8,35616.9,32432.1,30278.7,28013.7,25441.7,24800.8,21259.9,18117.5,16319.9,15719.1,12450.6,10278.8,8962.46,6971.16,6581.53,3166.86,3753.52,2038.68,1629.2,1502.66,499.274,344.599,413.575,414.931,321.557,104.293,256.738,179.394,194.039,198.664,99.689,380.491,86.7248,137.151,42.8666,97.7311,146.82,263.862,28.688,81.6213,143.94,242.97,109.769,7.61027,68.312,146.761,95.3662,7.39202,53.0983,30.1674,115.836,98.0685,146.56,148.249,15.222,-26.5128,31.038,0,67.2472,102.565,0,0,0,0,0,0,38.2687,0,25.7474,134.961,0,0,0,0,0,0,0,0,0,0,0,0,0
719.626,727.626,1227.67,1536.72,810.637,461.52,979.826,1232.4,1950.66,940.213,692.742,1003.72,1316.07,1304.35,737.662,1008.81,908.117,1181.75,1271.57,1013.69,1034.66,1212.86,1264.95,865.833,1000.88,1122.18,759.144,785.289,639.419,704.568,595.538,530.53,709.396,715.536,514.315,218.657,294.316,136.34,199.771,134.442,287.129,214.24,84.247,175.242,118.088,176.874,36.7269,207.793,26.1166,-22.018,101.826,16.5618,182.611,10.8412,126.67,257.095,24.1069,75.5266,59.8139,95.5719,90.8938,24.1243,183.104,8.40427,174.445,5.54284,30.172,46.2252,138.741,50.662,55.3617,291.676,-17.502,-1.99454,27.7477,43.7414,107.309,92.1674,-29.5215,-1.32104,93.3152,21.1649,-15.7124,0,36.7806,30.9785,0,15.0361,-2.80252,0,0,0,76.5373,38.755,0,0,122.527,0,0,0,0,0,45.3741,0,0,0,0,0,0
0,120.689,0,104.378,97.9343,184.608,0,0,238.243,75.9047,145.551,208.859,-0.658799,65.0877,183.281,176.679,115.66,221.899,381.542,-7.52633,257.982,149.499,37.6225,-5.8252,363.518,259.83,81.9429,293.745,238.321,274.933,68.2034,46.4763,312.574,140.625,207.888,262.26,110.136,152.029,221.178,186.639,175.349,113.372,61.7125,215.724,163.55,46.8117,111.858,178.187,193.925,100.8,123.563,210.746,-4.53465,65.8549,15.5388,186.243,86.9024,171.648,155.506,208.732,205.31,69.9009,78.5179,126.034,65.5643,16.3575,28.8324,33.3255,114.57,20.2477,32.4768,132.665,29.3939,117.995,0,60.3349,60.8393,0,93.0297,31.536,0,64.3717,0,165.147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239.875,362.068,223.801,0,0,0,87.2413,0,238.243,0,218.326,419.719,64.645,193.739,-1.38389,179.966,57.963,55.2428,268.047,244.899,111.869,77.8659,247.44,87.6734,87.4408,86.0934,38.4924,83.0678,374.843,150.131,317.145,474.666,122.346,200.049,125.279,100.229,107.623,62.3227,46.6558,44.6228,165.011,213.87,118.459,264.542,326.38,-0.554098,225.995,134.209,223.007,120.378,223.563,262.379,304.745,214.659,133.143,79.0283,182.265,37.6165,121.078,-11.1596,167.403,159.893,198.378,181.755,98.0367,196.115,230.008,317.248,1.01023,227.53,-47.8495,100.276,214.056,47.1584,51.3235,39.781,65.4041,12.4507,10.9364,143.705,-6.61506,46.3507,65.4108,66.0588,67.2472,102.565,0,-60.4288,-8.40755,108.634,0,150.168,0,38.755,0,40.3074,0,0,0,0,0,0,136.122,0,0,0,0,0,0
0,120.689,111.901,104.378,0,0,87.2413,0,158.829,227.714,72.7753,139.776,-1.99036,195.017,60.5321,178.873,-7.32534,132.657,85.4839,102.338,42.4295,40.2988,183.447,-8.09912,162.56,145.985,393.107,85.5265,263.834,98.5292,325.015,297.707,346.137,201.228,3.05227,276.9,57.7287,15.8094,35.4984,155.702,83.0201,68.8755,125.238,135.567,126.069,-25.1887,85.8658,174.002,-6.88591,117.096,66.11,164.527,214.911,233.687,86.0428,208.533,107.758,-0.389788,45.7751,39.4484,73.4481,132.231,18.5623,50.3047,21.7523,-60.5097,-44.6149,-2.72884,142.805,49.3101,95.1693,56.8495,56.9997,-16.7007,167.26,0,-9.89664,85.2796,279.089,0,0,0,98.1161,33.0294,0,0,34.5898,35.179,0,0,36.859,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,120.689,111.901,0,97.9343,127.702,141.026,83.1639,158.829,75.9047,218.326,208.462,334.475,128.101,186.142,61.1198,114.688,274.502,110.091,104.546,355.883,193.42,194.921,141.327,136.27,126.141,-5.11524,518.675,-14.5844,89.3792,291.63,236.51,33.1725,58.537,65.789,219.6,107.194,-15.5209,234.724,227.172,133.803,-12.255,2.6855,232.848,60.528,118.721,161.39,168.67,83.2133,-6.36016,126.521,274.413,-19.5293,-15.8901,192.149,190.299,15.1024,73.9607,62.9402,9.40357,-11.2242,63.5809,70.5304,74.5735,36.7474,-37.9531,80.054,178.555,85.6832,-12.0689,-7.94305,152.652,78.9462,53.63,0,27.8551,-15.9954,307.225,62.0198,94.608,0,0,130.822,-17.525,-24.3494,20.1587,14.1945,0,0,0,0,0,0,0,0,0,0,0,85.0818,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,174.483,83.1639,64.0572,14.6785,72.7753,139.007,126.458,137.927,125.712,-4.07125,232.654,51.7852,47.1281,105.652,-1.36415,125.315,7.00718,-3.8661,-11.9678,260.135,118.663,244.938,336.782,23.1614,45.483,357.378,177.394,90.7496,267.296,264.426,262.708,129.135,71.7911,296.357,104.711,296.242,120.202,301.403,168.958,437.567,330.237,410.12,188.016,455.943,135.675,258.378,144.063,260.228,409.965,182.726,182.992,21.4866,30.3447,250.961,154.6,237.159,466.114,346.709,207.954,127.151,191.99,86.681,204.823,204.985,114.598,110.98,55.7684,52.7903,23.4926,0,0,61.445,109.279,-3.05356,-2.64214,-36.0421,0,0,0,68.377,69.1796,0,0,0,0,0,38.2687,0,0,80.6149,0,0,0,0,0,0,0,0,0,0,0,0,0
32.6666,707.7,223.801,104.378,391.737,369.216,281.895,315.513,553.909,75.9047,145.551,70.105,402.721,124.699,58.0508,300.495,174.783,171.006,386.735,210.966,255.171,-3.80557,144.729,430.57,279.516,91.4907,84.3041,-6.79519,38.2886,119.62,156.908,111.376,66.0954,15.9927,-11.0387,-14.5094,64.0152,124.877,59.4198,56.3864,34.3786,88.2224,65.8082,297.996,89.3844,171.283,85.6704,24.1398,101.474,170.524,-10.2824,-7.35893,71.6949,-25.1499,153.793,-9.29912,97.9177,-0.920152,16.666,60.337,-22.8985,14.9165,22.783,-6.60745,97.3857,47.2201,338.963,60.0249,130.986,-10.1792,216.047,14.7334,58.7877,87.1748,-5.58087,193.589,48.1495,38.0252,6.73865,4.317,113.693,78.3998,0,-23.0913,-16.6963,0,0,0,0,0,0,-23.9184,-54.1026,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.606,0
239.875,241.378,111.901,0,195.869,276.912,87.2413,415.82,238.243,455.428,72.7753,286.556,191.112,255.987,121.481,123.238,113.316,333.297,48.6957,361.508,88.6537,246.429,228.422,325.586,246.675,9.2234,84.7638,422.341,321.109,400.478,509.801,147.626,461.027,239.253,210.054,282.139,49.7986,173.08,248.719,149.091,154.284,121.08,125.766,129.027,125.49,57.8234,74.9557,67.4837,180.547,237.092,44.2902,117.002,16.8639,16.1383,-33.3714,7.17446,4.96774,90.2707,129.275,85.1236,88.5024,71.1197,87.1932,158.466,7.8163,116.539,76.8032,21.5419,85.6832,43.1054,188.307,0,88.1816,29.4989,94.9838,84.9588,30.4197,0,62.0198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,223.801,0,0,0,174.483,83.1639,0,151.809,72.7753,280.293,0.0735215,65.1355,-4.48105,57.8295,40.5678,15.8078,53.3764,53.4582,51.1682,-1.16785,-6.8307,-2.87723,323.707,128.434,42.1741,40.2705,83.1047,-7.15602,31.4668,34.7634,186.345,70.8201,34.4802,175.359,24.3538,65.3088,-0.649656,100.336,132.505,57.1813,60.1741,56.1464,27.9604,11.8325,119.819,70.8811,-14.2489,28.8051,-24.4389,23.6143,74.2362,-4.94072,67.7056,-2.15583,7.42525,81.2345,71.128,28.6657,-3.30682,82.4566,-22.1255,167.317,86.1454,149.663,153.193,0,134.374,83.8987,8.31738,167.35,0,58.9977,59.6677,0,-19.7933,-13.7756,186.059,0,0,32.1859,0,16.8254,16.4955,0,0,0,0,0,73.718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479.751,120.689,111.901,0,195.869,0,87.2413,2.08567,156.837,75.9047,0,68.98,268.801,129.506,-0.714217,-2.16407,116.662,53.4701,221.236,318.965,185.489,120.525,44.9967,48.4581,44.6735,131.791,40.3999,169.89,-3.10525,59.5174,-3.69413,70.4279,110.283,-14.3461,38.2634,99.0367,68.0316,64.1973,-5.98887,394.376,31.7676,129.515,15.9698,165.587,141.744,-10.8453,-12.8087,86.8542,-13.7268,123.211,1.78412,17.3193,-8.52795,103.534,229.865,18.9995,67.8767,62.0461,2.08651,75.3574,-65.1847,112.788,48.11,39.582,8.34939,50.3774,-35.647,150.451,37.8147,-19.9771,-2.91234,0,205.757,58.9977,89.5016,129.032,-35.945,-4.99259,59.0548,126.144,0,0,32.7054,0,0,0,0,0,0,103.154,42.4368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,362.068,111.901,104.378,0,92.3041,174.483,83.1639,0,75.9047,218.326,209.378,461.235,199.324,245.122,58.6496,174.036,55.0199,220.405,49.2515,50.7121,92.0817,211.518,269.726,391.543,67.7233,128.786,85.1856,39.9273,158.289,38.6031,264.147,-1.77923,66.8232,97.6526,-2.21715,63.8821,23.9497,23.8856,87.5035,90.9637,96.4151,-4.1171,96.4244,154.291,14.7848,34.4328,109.869,67.7139,103.246,97.0983,29.7131,-10.3496,49.7367,-41.3606,29.9798,91.9511,127.103,-5.18415,102.847,54.8185,215.45,101.774,131.266,88.7437,238.464,-10.049,54.3277,18.2142,25.0632,142.055,88.4143,-57.6745,29.4989,24.2385,-15.8623,78.7437,0,0,94.608,0,32.1859,-2.6903,79.2079,-19.0517,136.754,0,0,35.7823,0,0,0,0,0,0,0,0,18.1303,66.5707,0,0,0,0,0,0,0,0,0,0
0,120.689,111.901,208.756,195.869,369.216,0,332.656,79.4144,151.809,128.045,226.755,258.882,330.493,186.171,179.319,115.204,108.624,215.255,418.39,105.377,34.4644,244.124,182.476,128.34,121.994,123.038,252.994,249.042,328.964,441.47,38.6225,33.1893,222.967,247.661,286.572,196.809,40.4732,121.982,-5.38551,-13.8055,-13.3664,85.4578,-13.8007,135.083,6.01266,47.8236,-17.8825,171.128,63.032,18.1274,170.786,30.6483,93.8426,79.3285,127.17,204.612,-24.3284,104.48,176.089,-44.2547,24.1418,111.991,-7.71005,58.4965,0,35.0541,59.4283,85.6832,0,40.5682,164.509,88.1816,0,0,0,152.098,0,0,126.144,0,0,0,0,67.2472,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479.751,120.689,111.901,0,195.869,220.006,577.232,336.827,521.203,257.071,391.512,111.722,470.216,191.659,146.522,341.718,112.863,282.89,163.208,213.458,152.737,200.141,98.3306,282.888,-4.62612,37.3412,263.446,80.7264,119.298,0.0897854,119.557,36.1172,-5.74233,111.888,99.9652,178.294,1.50989,98.1099,123.435,-1.93351,1.7105,33.3535,65.8297,76.2057,56.2599,32.8348,-1.80685,-33.1585,170.428,38.0232,-9.41164,-14.8376,0.64682,-17.959,181.395,-26.4644,-6.71146,10.7549,165.356,1.04048,-59.0476,41.2288,46.0553,0,4.13839,174.724,105.274,45.3715,-16.2639,114.229,-25.6001,0,176.363,0,29.8339,0,0,-48.9942,-20.0735,94.608,95.6967,0,0,0,0,0,0,0,0,0,0,150.168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,120.689,0,104.378,97.9343,184.608,0,166.328,0,0,0,70.0696,-0.00240531,-0.00104957,124.931,-0.806414,0.000418356,-1.74647,-0.119955,53.4205,52.0841,0.101401,0.212752,0.0537874,43.8574,45.6532,-5.17779,86.2272,-1.93411,-0.0216622,-0.233275,-3.10593,-5.76717,-2.57678,62.1208,-10.4797,106.761,2.09439,35.8748,0.779196,-1.97621,24.6818,91.5782,0.901676,98.7821,157.034,-0.566315,-12.3705,-25.7407,2.9189,-15.0729,40.0366,62.2986,9.66112,-13.3829,-37.9014,-10.3343,16.9368,84.8163,109.157,-50.3307,41.8858,76.8972,-27.6258,-81.0448,-70.1344,102.235,97.9431,63.9979,55.4301,8.20365,56.7669,191.338,176.993,0,181.005,212.938,184.335,124.04,220.752,127.596,0,98.1161,33.0294,0,34.1885,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1919,845.988,1006.03,626.267,587.606,830.737,872.413,415.82,555.901,621.757,523.141,180.413,266.302,429.509,273.316,174.069,516.775,920.96,548.798,427.541,364.2,352.589,244.533,43.1567,137.62,454.331,88.6126,43.6701,209.686,-4.21801,-3.5032,-1.2614,22.7101,117.314,43.1789,18.861,-12.1199,-6.59945,-6.99067,62.6399,60.6122,-3.5203,84.4223,78.9345,23.364,24.5367,145.258,55.5042,58.0286,54.2193,13.2573,65.6366,-7.35539,128.649,79.9514,30.5067,-19.7456,86.0556,-21.2872,-23.3384,13.9934,47.1189,83.9931,0,79.2519,181.381,133.744,30.3418,87.1377,85.9757,28.9885,87.4789,0,0,0,0,0,61.445,0,0,159.494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
479.751,362.068,768.858,866.028,375.289,738.433,610.689,332.656,476.486,576.545,666.9,442.17,917.396,600.603,749.332,295.525,449.46,454.322,295.485,572.996,155.195,399.111,90.0969,37.6568,276.112,407.626,171.926,169.16,-1.75598,391.095,15.4741,116.046,218.185,253.516,67.6016,1.87456,108.345,73.2205,34.5663,-11.6311,62.7561,-10.8404,144.112,110.691,94.615,-15.4983,-23.4942,-13.2721,-59.2149,66.7133,110.94,-49.5591,165.313,-4.14148,103.088,40.035,98.1166,127.672,53.3607,292.998,-56.7452,-7.02535,221.182,8.10457,-2.09011,-12.1647,74.055,-10.7153,73.5145,14.6926,144.943,-0.247826,184.805,-0.454879,89.5016,60.3349,0,0,0,63.072,-18.802,0,0,0,0,102.565,0,0,0,0,0,0,0,0,39.5071,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,362.068,111.901,313.134,293.803,127.702,792.058,460.526,476.486,227.714,609.838,468.907,520.08,462.966,499.642,362.695,344.004,221.126,217.338,758.237,407.454,384.879,195.406,0.0913173,181.309,178.807,323.545,308.109,288.087,163.494,201.135,112.426,22.1381,-4.40017,106.741,64.6459,91.3448,318.762,103.42,17.598,-20.8143,21.1715,239.562,51.4345,41.8319,17.6306,177.838,-26.4206,-12.5721,5.37548,241.385,68.619,82.4975,127.215,42.8074,150.605,39.4918,11.1872,322.471,14.0569,-33.9151,78.9273,25.6831,46.2873,45.5902,23.1624,84.7919,0,84.9589,29.3853,28.9885,29.1596,117.575,0,89.5016,30.1674,0,122.89,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
239.875,603.446,447.602,492.94,278.304,409.424,261.724,665.311,317.658,607.237,218.326,418.328,402.38,385.635,313.155,54.7717,155.418,187.454,108.668,158.637,-2.32748,231.596,137.462,383.361,-4.29866,364.348,172.134,-2.40723,90.1372,56.3196,76.7425,618.316,255.777,-3.70278,100.651,-10.2204,76.586,31.2956,121.669,181.582,138.389,34.4486,185.98,18.0163,99.438,94.0813,110.137,216.59,32.1444,236.771,-19.0161,8.52237,-29.7606,86.9002,80.7656,30.2181,311.918,-14.9822,-36.1732,-8.38098,-2.16538,82.8728,24.9532,136.375,-15.1762,30.6449,-9.1976,-6.51351,0,218.783,64.8532,0,0,0,0,0,60.8393,-36.7457,15.9548,31.536,0,0,32.7054,0,0,0,0,0,0,0,0,112.626,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2638.63,1206.89,1119.01,939.4,1426.35,1552.47,2167.75,1562.97,1570.94,1153.25,1119.26,1228.93,2130.34,1860.43,1095.16,1172.63,1392.65,1144.53,797.142,1133.32,1099.31,633.782,807.505,1316.1,1085.59,1285.72,612.612,767.96,762.383,653.683,360.666,630.531,552.287,765.636,748.45,580.274,561.945,218.874,388.845,590.273,790.881,203.817,259.418,253.423,284.164,450.596,264.247,133.662,309.325,28.4154,184.409,354.4,354.998,121.218,-69.954,122.275,133.534,6.91892,372.528,166.689,336.3,42.2586,192.887,149.239,64.4796,442.526,339.074,212.291,123.596,92.2575,347.862,-12.864,183.96,195.402,-11.7436,30.1674,182.518,92.1674,62.0198,0,95.6967,64.3717,0,0,100.871,34.1885,34.5898,35.179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
